2024-09-19 02:51:34,938 INFO    StreamThr :1802071 [internal.py:wandb_internal():85] W&B internal server running at pid: 1802071, started at: 2024-09-19 02:51:34.937216
2024-09-19 02:51:45,413 INFO    Thread-12 :1802071 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20240919_025134-pdi15wbx/files/output.log
2024-09-19 02:51:45,698 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:51:49,325 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:51:49,414 INFO    Thread-12 :1802071 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20240919_025134-pdi15wbx/files/output.log
2024-09-19 02:51:51,415 INFO    Thread-12 :1802071 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20240919_025134-pdi15wbx/files/output.log
2024-09-19 02:51:51,440 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:51:53,696 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: stop_status
2024-09-19 02:51:53,697 DEBUG   SenderThread:1802071 [sender.py:send_request():418] send_request: stop_status
2024-09-19 02:51:56,932 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:51:58,783 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:52:02,785 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:08,696 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: stop_status
2024-09-19 02:52:08,697 DEBUG   SenderThread:1802071 [sender.py:send_request():418] send_request: stop_status
2024-09-19 02:52:08,783 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:52:08,918 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:09,423 INFO    Thread-12 :1802071 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/geo_llm/llama3-finetune/wandb/run-20240919_025134-pdi15wbx/files/config.yaml
2024-09-19 02:52:14,785 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:18,784 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:52:19,786 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:23,696 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: stop_status
2024-09-19 02:52:23,697 DEBUG   SenderThread:1802071 [sender.py:send_request():418] send_request: stop_status
2024-09-19 02:52:24,926 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:28,784 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:52:30,786 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:35,443 DEBUG   SystemMonitor:1802071 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-19 02:52:35,447 DEBUG   SenderThread:1802071 [sender.py:send():391] send: stats
2024-09-19 02:52:36,449 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:38,697 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: stop_status
2024-09-19 02:52:38,698 DEBUG   SenderThread:1802071 [sender.py:send_request():418] send_request: stop_status
2024-09-19 02:52:38,785 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:52:41,887 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:47,786 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:48,786 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:52:52,787 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:53,696 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: stop_status
2024-09-19 02:52:53,697 DEBUG   SenderThread:1802071 [sender.py:send_request():418] send_request: stop_status
2024-09-19 02:52:57,963 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:52:58,785 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:53:03,786 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:53:05,449 DEBUG   SenderThread:1802071 [sender.py:send():391] send: stats
2024-09-19 02:53:08,697 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: stop_status
2024-09-19 02:53:08,698 DEBUG   SenderThread:1802071 [sender.py:send_request():418] send_request: stop_status
2024-09-19 02:53:08,785 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:53:08,916 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:53:14,786 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:53:18,787 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-19 02:53:19,787 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:53:23,697 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: stop_status
2024-09-19 02:53:23,698 DEBUG   SenderThread:1802071 [sender.py:send_request():418] send_request: stop_status
2024-09-19 02:53:24,979 DEBUG   HandlerThread:1802071 [handler.py:handle_request():158] handle_request: status_report
2024-09-19 02:53:27,449 INFO    MainThread:1802071 [internal.py:handle_exit():75] Internal process exited
